number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
238,0.00011947916682402138,174,0.22538296484740855,0.4194197796297473,0.11911827295487884,0.00036717165409812946,3,1888,416.0,1440.0
10,0.00012159348698332905,166,0.42579494542467133,0.12676566818052992,,0.0005589459369891704,2,1952,1184.0,
1558,0.00012802695709979162,584,0.11575148230988022,0.21958682753142522,0.16372118506010155,0.0004531247337884032,3,1632,416.0,1248.0
267,0.0001299311045537858,332,0.22059338001429885,0.3521339830461677,0.11450135424181383,0.0005290625586193753,3,1696,544.0,1568.0
89,0.00013511775153650282,277,0.17756073969134278,0.3643699401236226,0.10848458855432708,0.0006271807561139825,3,1632,672.0,1056.0
4,0.00013520115971914491,491,0.3684463612250585,0.12440129010711035,,3.110280384492666e-05,2,608,2144.0,
3513,0.00013546307163778693,262,0.23920641829505132,0.22071816497383065,0.10562675644548979,0.0006839476310660501,3,1824,416.0,1568.0
57,0.00013649032795607732,335,0.22034777054014712,0.3869630651245881,0.2348944513689903,0.00042688325194064063,3,1760,672.0,2016.0
87,0.00013707474596837225,186,0.183040506284118,0.380241203032378,0.22495779030112856,0.0006581261914034133,3,1760,544.0,1632.0
505,0.00014185870871491108,356,0.15240279255628847,0.22983392255561205,0.2078206689012148,0.0005078081925109891,3,1952,416.0,1440.0
2963,0.00014314348397116797,700,0.2409936499474476,0.1727669716306975,0.11376490818846098,0.0004723826473563172,3,1824,416.0,1568.0
67,0.00015096015073747063,297,0.23639293081276888,0.3969980985174047,0.2328913721728535,0.0005367938684019263,3,2080,352.0,1376.0
270,0.0001580569689394906,337,0.2216866704836484,0.36929349943006684,0.17262875524975607,0.0005793178154665814,3,1632,544.0,1440.0
3853,0.00015974620134026434,431,0.17001599732572742,0.14473884305739704,0.13182098023435163,0.0005093286523917461,3,1888,480.0,1696.0
621,0.00016051936351383725,202,0.10893168415968252,0.19729584139640005,0.18835905907381614,0.0006335420519541767,3,1760,416.0,1568.0
27,0.00016212128539336846,489,0.4055615959778192,0.1602672852385963,0.2197943476725983,0.0009263001876066293,3,1696,864.0,1824.0
218,0.00017634423275012523,667,0.1785878545362839,0.3799128075357956,0.11541773652386339,0.0007366996373151983,3,1632,416.0,1632.0
18,0.00017778911375595878,690,0.4999943175662489,0.49236544747230293,0.10374403057211291,0.0005111168054259995,3,2080,608.0,1312.0
19,0.00018012840446317567,674,0.4891832551700021,0.48388842180610253,0.10298412494496602,0.0005289365423805826,3,1568,608.0,2144.0
29,0.00019060483852323767,478,0.22909329018269775,0.3999130015416553,0.15766373160664252,0.0009374989732064479,3,1312,1568.0,1696.0
22,0.00019533350471950445,419,0.16932355821767633,0.32532540011362554,0.10045700475478386,0.001027681444896635,3,1440,672.0,1184.0
107,0.00026143080952654903,248,0.23545098028685682,0.3480786181186542,0.11144965858458046,0.0005793396075660803,3,1632,416.0,1760.0
7,0.0003061224017680312,103,0.11277077650894096,,,0.003392924788884062,1,1312,,
12,0.0007063376513542607,143,0.4646093708280284,,,0.0020775511714871205,1,1760,,
31,0.0012360917792345087,279,0.35385230777581,0.3069419953183793,0.16469730728188844,0.0011016372050212605,3,1632,736.0,1824.0
2002,0.0015995122094561035,295,0.2726557597181216,0.14516007066388623,0.11071997837418858,0.00035378513456654076,3,1952,416.0,1504.0
171,0.004081750994858643,203,0.20408874525415738,0.36485604678922307,0.10775707204696978,0.0005632774411781092,3,1568,544.0,1184.0
2,0.14296998033920924,634,0.11699106699756674,0.2689425528423949,0.4511718139703679,0.002736130314028112,3,672,1248.0,800.0
5,0.16063252425325725,321,0.37993586970781373,,,0.004663626847779977,1,544,,
1,2.8708268841107687,239,0.2055433710795919,,,0.08638859904514075,1,736,,
0,76.32880290349324,438,0.27431971146744255,,,0.09861588492141428,1,1056,,
3,4064.0090087890626,223,0.3347738500736457,0.17680786912585603,0.3522878159824123,0.015225296917264132,3,1184,2016.0,1632.0
